1.800000, 0.340086, 0.581617, 0.306244
1.820000, 0.328453, 0.581873, 0.311058
1.840000, 0.316817, 0.581965, 0.315845
1.860000, 0.305180, 0.581893, 0.320604
1.880000, 0.293546, 0.581657, 0.325331
1.900000, 0.281919, 0.581257, 0.330026
1.920000, 0.270301, 0.580695, 0.334685
1.940000, 0.258696, 0.579970, 0.339308
1.960000, 0.247107, 0.579083, 0.343891
1.980000, 0.235538, 0.578034, 0.348434
2.000000, 0.223991, 0.576825, 0.352934
2.020000, 0.212470, 0.575455, 0.357389
2.040000, 0.200978, 0.573927, 0.361798
2.060000, 0.189518, 0.572239, 0.366157
2.080000, 0.178093, 0.570394, 0.370467
2.100000, 0.166707, 0.568392, 0.374724
2.120000, 0.155362, 0.566234, 0.378926
2.140000, 0.144063, 0.563921, 0.383073
2.160000, 0.132811, 0.561454, 0.387162
2.180000, 0.121609, 0.558835, 0.391191
2.200000, 0.110462, 0.556063, 0.395159
2.220000, 0.099372, 0.553141, 0.399063
2.240000, 0.088342, 0.550070, 0.402903
2.260000, 0.077374, 0.546850, 0.406676
2.280000, 0.066473, 0.543484, 0.410380
2.300000, 0.055640, 0.539973, 0.414015
2.320000, 0.044879, 0.536317, 0.417577
2.340000, 0.034192, 0.532519, 0.421067
2.360000, 0.023583, 0.528580, 0.424482
2.380000, 0.013054, 0.524502, 0.427820
2.400000, 0.002608, 0.520285, 0.431080
2.420000, -0.007753, 0.515933, 0.434261
2.440000, -0.018025, 0.511446, 0.437360
2.460000, -0.028206, 0.506826, 0.440378
2.480000, -0.038293, 0.502074, 0.443311
2.500000, -0.048284, 0.497194, 0.446159
2.520000, -0.058176, 0.492186, 0.448920
2.540000, -0.067966, 0.487053, 0.451594
2.560000, -0.077653, 0.481796, 0.454178
2.580000, -0.087233, 0.476417, 0.456671
2.600000, -0.096705, 0.470918, 0.459073
2.620000, -0.106065, 0.465302, 0.461381
2.640000, -0.115312, 0.459570, 0.463596
2.660000, -0.124443, 0.453725, 0.465714
2.680000, -0.133457, 0.447768, 0.467737
2.700000, -0.142349, 0.441701, 0.469662
2.720000, -0.151120, 0.435528, 0.471488
2.740000, -0.159766, 0.429250, 0.473214
2.760000, -0.168285, 0.422869, 0.474840
2.780000, -0.176676, 0.416388, 0.476364
2.800000, -0.184936, 0.409809, 0.477785
2.820000, -0.193064, 0.403135, 0.479104
2.840000, -0.201057, 0.396367, 0.480318
2.860000, -0.208914, 0.389508, 0.481427
2.880000, -0.216633, 0.382561, 0.482430
2.900000, -0.224212, 0.375527, 0.483327
2.920000, -0.231649, 0.368411, 0.484117
2.940000, -0.238943, 0.361213, 0.484799
2.960000, -0.246093, 0.353937, 0.485372
2.980000, -0.253096, 0.346585, 0.485836
3.000000, -0.259952, 0.339159, 0.486191
3.020000, -0.266658, 0.331663, 0.486436
3.040000, -0.273214, 0.324098, 0.486571
3.060000, -0.279618, 0.316468, 0.486594
3.080000, -0.285868, 0.308775, 0.486506
3.100000, -0.291964, 0.301021, 0.486307
3.120000, -0.297905, 0.293210, 0.485996
3.140000, -0.303688, 0.285344, 0.485572
3.160000, -0.309314, 0.277426, 0.485037
3.180000, -0.314781, 0.269458, 0.484389
3.200000, -0.320088, 0.261443, 0.483628
3.220000, -0.325235, 0.253384, 0.482754
3.240000, -0.330219, 0.245284, 0.481768
3.260000, -0.335042, 0.237146, 0.480668
3.280000, -0.339701, 0.228971, 0.479456
3.300000, -0.344196, 0.220763, 0.478132
3.320000, -0.348527, 0.212525, 0.476694
3.340000, -0.352693, 0.204260, 0.475145
3.360000, -0.356693, 0.195970, 0.473483
3.380000, -0.360528, 0.187657, 0.471708
3.400000, -0.364196, 0.179326, 0.469823
3.420000, -0.367697, 0.170978, 0.467825
3.440000, -0.371031, 0.162616, 0.465717
3.460000, -0.374197, 0.154244, 0.463498
3.480000, -0.377196, 0.145863, 0.461168
3.500000, -0.380028, 0.137478, 0.458729
3.520000, -0.382691, 0.129089, 0.456181
3.540000, -0.385187, 0.120701, 0.453523
3.560000, -0.387515, 0.112316, 0.450758
3.580000, -0.389676, 0.103936, 0.447885
3.600000, -0.391669, 0.095566, 0.444905
3.620000, -0.393495, 0.087206, 0.441819
3.640000, -0.395153, 0.078860, 0.438628
3.660000, -0.396645, 0.070531, 0.435332
3.680000, -0.397971, 0.062222, 0.431932
3.700000, -0.399130, 0.053934, 0.428430
3.720000, -0.400124, 0.045671, 0.424825
3.740000, -0.400953, 0.037436, 0.421119
3.760000, -0.401618, 0.029231, 0.417313
3.780000, -0.402119, 0.021058, 0.413408
3.800000, -0.402456, 0.012921, 0.409404
3.820000, -0.402632, 0.004822, 0.405304
3.840000, -0.402646, -0.003237, 0.401108
3.860000, -0.402499, -0.011252, 0.396817
3.880000, -0.402192, -0.019222, 0.392432
3.900000, -0.401726, -0.027144, 0.387955
3.920000, -0.401102, -0.035015, 0.383386
3.940000, -0.400322, -0.042833, 0.378728
3.960000, -0.399385, -0.050595, 0.373982
3.980000, -0.398294, -0.058300, 0.369148
4.000000, -0.397050, -0.065943, 0.364228
4.020000, -0.395653, -0.073524, 0.359224
4.040000, -0.394105, -0.081040, 0.354137
4.060000, -0.392408, -0.088488, 0.348968
4.080000, -0.390562, -0.095867, 0.343720
4.100000, -0.388570, -0.103173, 0.338392
4.120000, -0.386432, -0.110405, 0.332988
4.140000, -0.384150, -0.117561, 0.327509
4.160000, -0.381726, -0.124638, 0.321956
4.180000, -0.379161, -0.131634, 0.316330
4.200000, -0.376457, -0.138547, 0.310635
4.220000, -0.373616, -0.145375, 0.304870
4.240000, -0.370639, -0.152116, 0.299039
4.260000, -0.367528, -0.158768, 0.293142
4.280000, -0.364285, -0.165329, 0.287181
4.300000, -0.360911, -0.171797, 0.281159
4.320000, -0.357409, -0.178169, 0.275077
4.340000, -0.353781, -0.184446, 0.268937
4.360000, -0.350028, -0.190623, 0.262740
4.380000, -0.346153, -0.196700, 0.256490
4.400000, -0.342157, -0.202676, 0.250186
4.420000, -0.338042, -0.208547, 0.243832
4.440000, -0.333812, -0.214312, 0.237429
4.460000, -0.329467, -0.219971, 0.230980
4.480000, -0.325010, -0.225521, 0.224486
4.500000, -0.320443, -0.230960, 0.217949
4.520000, -0.315768, -0.236288, 0.211371
4.540000, -0.310988, -0.241503, 0.204755
4.560000, -0.306104, -0.246603, 0.198102
4.580000, -0.301120, -0.251586, 0.191414
4.600000, -0.296038, -0.256453, 0.184693
4.620000, -0.290859, -0.261201, 0.177942
4.640000, -0.285587, -0.265828, 0.171162
4.660000, -0.280223, -0.270335, 0.164356
4.680000, -0.274770, -0.274720, 0.157526
4.700000, -0.269231, -0.278981, 0.150673
4.720000, -0.263608, -0.283117, 0.143800
4.740000, -0.257903, -0.287129, 0.136909
4.760000, -0.252119, -0.291013, 0.130003
4.780000, -0.246259, -0.294771, 0.123082
4.800000, -0.240325, -0.298400, 0.116150
4.820000, -0.234320, -0.301900, 0.109209
4.840000, -0.228246, -0.305270, 0.102260
4.860000, -0.222106, -0.308510, 0.095306
4.880000, -0.215903, -0.311618, 0.088349
4.900000, -0.209638, -0.314595, 0.081392
4.920000, -0.203316, -0.317439, 0.074435
4.940000, -0.196938, -0.320150, 0.067482
4.960000, -0.190507, -0.322727, 0.060535
4.980000, -0.184025, -0.325170, 0.053595
5.000000, -0.177497, -0.327479, 0.046665
5.020000, -0.170923, -0.329653, 0.039747
5.040000, -0.164308, -0.331692, 0.032844
5.060000, -0.157652, -0.333596, 0.025957
5.080000, -0.150961, -0.335365, 0.019088
5.100000, -0.144235, -0.336997, 0.012240
5.120000, -0.137478, -0.338494, 0.005414
5.140000, -0.130692, -0.339855, -0.001386
5.160000, -0.123880, -0.341080, -0.008160
5.180000, -0.117046, -0.342169, -0.014905
5.200000, -0.110190, -0.343123, -0.021618
5.220000, -0.103318, -0.343941, -0.028299
5.240000, -0.096430, -0.344623, -0.034944
5.260000, -0.089530, -0.345171, -0.041552
5.280000, -0.082620, -0.345583, -0.048121
5.300000, -0.075703, -0.345861, -0.054648
5.320000, -0.068782, -0.346004, -0.061132
5.340000, -0.061860, -0.346014, -0.067571
5.360000, -0.054939, -0.345890, -0.073962
5.380000, -0.048021, -0.345634, -0.080304
5.400000, -0.041110, -0.345245, -0.086595
5.420000, -0.034208, -0.344724, -0.092833
5.440000, -0.027318, -0.344073, -0.099016
5.460000, -0.020442, -0.343290, -0.105142
5.480000, -0.013583, -0.342379, -0.111209
5.500000, -0.006744, -0.341338, -0.117215
5.520000, 0.000073, -0.340170, -0.123160
5.540000, 0.006866, -0.338874, -0.129039
5.560000, 0.013632, -0.337452, -0.134853
5.580000, 0.020367, -0.335904, -0.140599
5.600000, 0.027071, -0.334233, -0.146275
5.620000, 0.033740, -0.332438, -0.151881
5.640000, 0.040372, -0.330521, -0.157413
5.660000, 0.046964, -0.328483, -0.162871
5.680000, 0.053514, -0.326324, -0.168252
5.700000, 0.060020, -0.324048, -0.173556
5.720000, 0.066479, -0.321653, -0.178780
5.740000, 0.072889, -0.319143, -0.183924
5.760000, 0.079248, -0.316518, -0.188985
5.780000, 0.085553, -0.313779, -0.193962
5.800000, 0.091803, -0.310928, -0.198854
5.820000, 0.097994, -0.307966, -0.203658
5.840000, 0.104124, -0.304895, -0.208375
5.860000, 0.110193, -0.301717, -0.213002
5.880000, 0.116196, -0.298432, -0.217538
5.900000, 0.122133, -0.295042, -0.221982
5.920000, 0.128001, -0.291550, -0.226332
5.940000, 0.133799, -0.287956, -0.230587
5.960000, 0.139523, -0.284263, -0.234747
5.980000, 0.145173, -0.280472, -0.238809
6.000000, 0.150745, -0.276584, -0.242773
6.020000, 0.156239, -0.272602, -0.246638
6.040000, 0.161653, -0.268527, -0.250402
6.060000, 0.166984, -0.264361, -0.254065
6.080000, 0.172231, -0.260107, -0.257625
6.100000, 0.177391, -0.255765, -0.261082
6.120000, 0.182465, -0.251338, -0.264434
6.140000, 0.187448, -0.246827, -0.267681
6.160000, 0.192341, -0.242236, -0.270822
6.180000, 0.197141, -0.237565, -0.273855
6.200000, 0.201847, -0.232817, -0.276782
6.220000, 0.206457, -0.227993, -0.279599
6.240000, 0.210970, -0.223096, -0.282308
6.260000, 0.215385, -0.218128, -0.284906
6.280000, 0.219699, -0.213091, -0.287394
6.300000, 0.223912, -0.207987, -0.289771
6.320000, 0.228022, -0.202818, -0.292037
6.340000, 0.232028, -0.197586, -0.294190
6.360000, 0.235929, -0.192294, -0.296231
6.380000, 0.239724, -0.186944, -0.298158
6.400000, 0.243411, -0.181538, -0.299972
6.420000, 0.246989, -0.176077, -0.301673
6.440000, 0.250457, -0.170565, -0.303259
6.460000, 0.253815, -0.165004, -0.304731
6.480000, 0.257061, -0.159395, -0.306088
6.500000, 0.260195, -0.153741, -0.307330
6.520000, 0.263215, -0.148045, -0.308458
6.540000, 0.266120, -0.142309, -0.309470
6.560000, 0.268911, -0.136534, -0.310367
6.580000, 0.271585, -0.130724, -0.311149
6.600000, 0.274143, -0.124880, -0.311816
6.620000, 0.276584, -0.119005, -0.312368
6.640000, 0.278907, -0.113102, -0.312804
6.660000, 0.281112, -0.107172, -0.313126
6.680000, 0.283198, -0.101218, -0.313333
6.700000, 0.285165, -0.095242, -0.313425
6.720000, 0.287012, -0.089247, -0.313403
6.740000, 0.288738, -0.083235, -0.313267
6.760000, 0.290345, -0.077208, -0.313017
6.780000, 0.291831, -0.071168, -0.312654
6.800000, 0.293196, -0.065119, -0.312178
6.820000, 0.294439, -0.059061, -0.311589
6.840000, 0.295562, -0.052999, -0.310888
6.860000, 0.296563, -0.046933, -0.310076
6.880000, 0.297443, -0.040867, -0.309152
6.900000, 0.298202, -0.034802, -0.308119
6.920000, 0.298839, -0.028741, -0.306975
6.940000, 0.299356, -0.022687, -0.305722
6.960000, 0.299751, -0.016640, -0.304361
6.980000, 0.300025, -0.010605, -0.302893
7.000000, 0.300179, -0.004583, -0.301317
7.020000, 0.300213, 0.001424, -0.299636
7.040000, 0.300126, 0.007413, -0.297849
7.060000, 0.299920, 0.013383, -0.295958
7.080000, 0.299595, 0.019330, -0.293963
7.100000, 0.299151, 0.025253, -0.291866
7.120000, 0.298589, 0.031150, -0.289667
7.140000, 0.297910, 0.037018, -0.287368
7.160000, 0.297113, 0.042855, -0.284970
7.180000, 0.296200, 0.048659, -0.282474
7.200000, 0.295171, 0.054427, -0.279880
7.220000, 0.294027, 0.060159, -0.277190
7.240000, 0.292769, 0.065851, -0.274405
7.260000, 0.291397, 0.071502, -0.271527
7.280000, 0.289913, 0.077109, -0.268557
7.300000, 0.288317, 0.082670, -0.265495
7.320000, 0.286610, 0.088184, -0.262344
7.340000, 0.284794, 0.093649, -0.259104
7.360000, 0.282869, 0.099062, -0.255777
7.380000, 0.280836, 0.104421, -0.252364
7.400000, 0.278696, 0.109725, -0.248868
7.420000, 0.276451, 0.114972, -0.245288
7.440000, 0.274102, 0.120159, -0.241628
7.460000, 0.271649, 0.125286, -0.237887
7.480000, 0.269095, 0.130349, -0.234069
7.500000, 0.266440, 0.135348, -0.230173
7.520000, 0.263685, 0.140281, -0.226203
7.540000, 0.260833, 0.145146, -0.222159
7.560000, 0.257884, 0.149940, -0.218044
7.580000, 0.254840, 0.154664, -0.213858
7.600000, 0.251702, 0.159314, -0.209603
7.620000, 0.248472, 0.163889, -0.205282
7.640000, 0.245151, 0.168388, -0.200896
7.660000, 0.241741, 0.172810, -0.196447
7.680000, 0.238243, 0.177152, -0.191936
7.700000, 0.234659, 0.181413, -0.187365
7.720000, 0.230991, 0.185592, -0.182736
7.740000, 0.227240, 0.189687, -0.178051
7.760000, 0.223408, 0.193697, -0.173312
7.780000, 0.219497, 0.197621, -0.168520
7.800000, 0.215508, 0.201457, -0.163678
7.820000, 0.211443, 0.205204, -0.158787
7.840000, 0.207304, 0.208861, -0.153849
7.860000, 0.203093, 0.212427, -0.148866
7.880000, 0.198812, 0.215900, -0.143840
7.900000, 0.194462, 0.219279, -0.138773
7.920000, 0.190045, 0.222564, -0.133667
7.940000, 0.185564, 0.225753, -0.128524
7.960000, 0.181020, 0.228846, -0.123346
7.980000, 0.176415, 0.231840, -0.118134
8.000000, 0.171751, 0.234736, -0.112892
8.020000, 0.167030, 0.237533, -0.107620
8.040000, 0.162254, 0.240229, -0.102321
8.060000, 0.157425, 0.242824, -0.096996
8.080000, 0.152546, 0.245317, -0.091649
8.100000, 0.147617, 0.247708, -0.086280
8.120000, 0.142642, 0.249995, -0.080892
8.140000, 0.137622, 0.252178, -0.075487
8.160000, 0.132560, 0.254257, -0.070066
8.180000, 0.127457, 0.256231, -0.064633
8.200000, 0.122315, 0.258099, -0.059189
8.220000, 0.117138, 0.259861, -0.053735
8.240000, 0.111926, 0.261516, -0.048275
8.260000, 0.106682, 0.263064, -0.042810
8.280000, 0.101408, 0.264506, -0.037342
8.300000, 0.096106, 0.265839, -0.031873
8.320000, 0.090779, 0.267065, -0.026405
8.340000, 0.085428, 0.268183, -0.020940
8.360000, 0.080056, 0.269192, -0.015480
8.380000, 0.074665, 0.270094, -0.010028
8.400000, 0.069257, 0.270886, -0.004584
8.420000, 0.063835, 0.271570, 0.000848
8.440000, 0.058399, 0.272146, 0.006267
8.460000, 0.052953, 0.272613, 0.011670
8.480000, 0.047499, 0.272972, 0.017057
8.500000, 0.042039, 0.273222, 0.022425
8.520000, 0.036575, 0.273364, 0.027771
8.540000, 0.031109, 0.273398, 0.033095
8.560000, 0.025644, 0.273324, 0.038393
8.580000, 0.020181, 0.273143, 0.043665
8.600000, 0.014723, 0.272855, 0.048908
8.620000, 0.009272, 0.272460, 0.054121
8.640000, 0.003829, 0.271958, 0.059301
8.660000, -0.001602, 0.271350, 0.064446
8.680000, -0.007020, 0.270637, 0.069556
8.700000, -0.012423, 0.269819, 0.074627
8.720000, -0.017808, 0.268896, 0.079659
8.740000, -0.023174, 0.267870, 0.084648
8.760000, -0.028518, 0.266740, 0.089595
8.780000, -0.033839, 0.265508, 0.094496
8.800000, -0.039134, 0.264174, 0.099351
8.820000, -0.044401, 0.262738, 0.104156
8.840000, -0.049639, 0.261203, 0.108912
8.860000, -0.054845, 0.259568, 0.113615
8.880000, -0.060017, 0.257834, 0.118265
8.900000, -0.065153, 0.256002, 0.122859
8.920000, -0.070252, 0.254074, 0.127397
8.940000, -0.075312, 0.252050, 0.131876
8.960000, -0.080330, 0.249931, 0.136295
8.980000, -0.085304, 0.247718, 0.140653
9.000000, -0.090234, 0.245412, 0.144947
9.020000, -0.095116, 0.243014, 0.149177
9.040000, -0.099950, 0.240526, 0.153341
9.060000, -0.104732, 0.237949, 0.157438
9.080000, -0.109463, 0.235283, 0.161465
9.100000, -0.114139, 0.232531, 0.165423
9.120000, -0.118760, 0.229692, 0.169309
9.140000, -0.123322, 0.226770, 0.173122
9.160000, -0.127826, 0.223764, 0.176861
9.180000, -0.132268, 0.220677, 0.180524
9.200000, -0.136648, 0.217509, 0.184111
9.220000, -0.140964, 0.214262, 0.187620
9.240000, -0.145214, 0.210937, 0.191050
9.260000, -0.149397, 0.207537, 0.194400
9.280000, -0.153511, 0.204062, 0.197669
9.300000, -0.157555, 0.200514, 0.200855
9.320000, -0.161527, 0.196894, 0.203958
9.340000, -0.165426, 0.193205, 0.206977
9.360000, -0.169251, 0.189447, 0.209910
9.380000, -0.173000, 0.185622, 0.212757
9.400000, -0.176672, 0.181732, 0.215517
9.420000, -0.180265, 0.177779, 0.218189
9.440000, -0.183778, 0.173764, 0.220771
9.460000, -0.187211, 0.169688, 0.223265
9.480000, -0.190561, 0.165555, 0.225668
9.500000, -0.193829, 0.161364, 0.227979
9.520000, -0.197012, 0.157119, 0.230199
9.540000, -0.200109, 0.152821, 0.232326
9.560000, -0.203120, 0.148471, 0.234360
9.580000, -0.206044, 0.144072, 0.236300
9.600000, -0.208879, 0.139625, 0.238146
9.620000, -0.211624, 0.135132, 0.239898
9.640000, -0.214280, 0.130595, 0.241553
9.660000, -0.216844, 0.126016, 0.243113
9.680000, -0.219316, 0.121396, 0.244577
9.700000, -0.221695, 0.116739, 0.245945
9.720000, -0.223981, 0.112044, 0.247215
9.740000, -0.226173, 0.107315, 0.248388
9.760000, -0.228270, 0.102554, 0.249464
9.780000, -0.230271, 0.097761, 0.250443
9.800000, -0.232176, 0.092940, 0.251323
9.820000, -0.233984, 0.088092, 0.252105
9.840000, -0.235696, 0.083219, 0.252790
9.860000, -0.237309, 0.078323, 0.253376
9.880000, -0.238824, 0.073406, 0.253864
9.900000, -0.240241, 0.068470, 0.254253
9.920000, -0.241559, 0.063517, 0.254545
9.940000, -0.242778, 0.058548, 0.254738
9.960000, -0.243897, 0.053567, 0.254833
9.980000, -0.244916, 0.048574, 0.254831
10.000000, -0.245836, 0.043573, 0.254730
10.020000, -0.246655, 0.038564, 0.254533
10.040000, -0.247374, 0.033550, 0.254238
10.060000, -0.247993, 0.028532, 0.253846
10.080000, -0.248512, 0.023514, 0.253357
10.100000, -0.248930, 0.018496, 0.252772
10.120000, -0.249247, 0.013480, 0.252092
10.140000, -0.249465, 0.008469, 0.251316
10.160000, -0.249582, 0.003465, 0.250445
10.180000, -0.249600, -0.001531, 0.249479
10.200000, -0.249517, -0.006516, 0.248420
10.220000, -0.249335, -0.011489, 0.247267
10.240000, -0.249054, -0.016447, 0.246022
10.260000, -0.248673, -0.021389, 0.244684
10.280000, -0.248194, -0.026314, 0.243255
10.300000, -0.247617, -0.031218, 0.241736
10.320000, -0.246942, -0.036100, 0.240126
10.340000, -0.246169, -0.040959, 0.238427
10.360000, -0.245299, -0.045791, 0.236640
10.380000, -0.244333, -0.050597, 0.234765
10.400000, -0.243272, -0.055373, 0.232804
10.420000, -0.242115, -0.060118, 0.230757
10.440000, -0.240863, -0.064830, 0.228625
10.460000, -0.239518, -0.069507, 0.226409
10.480000, -0.238079, -0.074148, 0.224110
10.500000, -0.236548, -0.078750, 0.221729
10.520000, -0.234926, -0.083313, 0.219268
10.540000, -0.233212, -0.087833, 0.216726
10.560000, -0.231408, -0.092311, 0.214106
10.580000, -0.229516, -0.096743, 0.211409
10.600000, -0.227535, -0.101129, 0.208635
10.620000, -0.225467, -0.105466, 0.205786
10.640000, -0.223313, -0.109753, 0.202864
10.660000, -0.221073, -0.113989, 0.199868
10.680000, -0.218750, -0.118172, 0.196801
10.700000, -0.216343, -0.122299, 0.193664
10.720000, -0.213854, -0.126371, 0.190459
10.740000, -0.211284, -0.130385, 0.187185
10.760000, -0.208635, -0.134340, 0.183846
10.780000, -0.205907, -0.138234, 0.180442
10.800000, -0.203102, -0.142067, 0.176975
10.820000, -0.200221, -0.145835, 0.173446
10.840000, -0.197265, -0.149539, 0.169856
10.860000, -0.194236, -0.153177, 0.166208
10.880000, -0.191134, -0.156748, 0.162502
10.900000, -0.187962, -0.160250, 0.158740
10.920000, -0.184721, -0.163682, 0.154924
10.940000, -0.181411, -0.167042, 0.151055
10.960000, -0.178036, -0.170330, 0.147135
10.980000, -0.174595, -0.173545, 0.143165
11.000000, -0.171090, -0.176685, 0.139148
11.020000, -0.167524, -0.179750, 0.135083
11.040000, -0.163897, -0.182737, 0.130974
11.060000, -0.160211, -0.185647, 0.126822
11.080000, -0.156467, -0.188477, 0.122628
11.100000, -0.152668, -0.191228, 0.118395
11.120000, -0.148815, -0.193898, 0.114123
11.140000, -0.144909, -0.196487, 0.109815
11.160000, -0.140952, -0.198993, 0.105472
11.180000, -0.136946, -0.201415, 0.101097
11.200000, -0.132892, -0.203753, 0.096690
11.220000, -0.128792, -0.206006, 0.092253
11.240000, -0.124648, -0.208174, 0.087789
11.260000, -0.120462, -0.210255, 0.083299
11.280000, -0.116235, -0.212249, 0.078784
11.300000, -0.111968, -0.214155, 0.074247
11.320000, -0.107665, -0.215973, 0.069690
11.340000, -0.103326, -0.217702, 0.065113
11.360000, -0.098954, -0.219342, 0.060519
11.380000, -0.094549, -0.220891, 0.055911
11.400000, -0.090115, -0.222351, 0.051288
11.420000, -0.085652, -0.223719, 0.046654
11.440000, -0.081162, -0.224997, 0.042010
11.460000, -0.076648, -0.226182, 0.037358
11.480000, -0.072112, -0.227277, 0.032699
11.500000, -0.067554, -0.228279, 0.028036
11.520000, -0.062977, -0.229188, 0.023370
11.540000, -0.058383, -0.230006, 0.018703
11.560000, -0.053774, -0.230730, 0.014038
11.580000, -0.049150, -0.231362, 0.009374
11.600000, -0.044516, -0.231900, 0.004716
11.620000, -0.039871, -0.232346, 0.000063
11.640000, -0.035218, -0.232699, -0.004581
11.660000, -0.030560, -0.232959, -0.009216
11.680000, -0.025897, -0.233126, -0.013839
11.700000, -0.021231, -0.233200, -0.018449
11.720000, -0.016565, -0.233182, -0.023044
11.740000, -0.011901, -0.233071, -0.027622
11.760000, -0.007239, -0.232867, -0.032181
11.780000, -0.002583, -0.232572, -0.036720
11.800000, 0.002067, -0.232185, -0.041237
11.820000, 0.006708, -0.231706, -0.045731
11.840000, 0.011339, -0.231136, -0.050199
11.860000, 0.015957, -0.230475, -0.054640
11.880000, 0.020561, -0.229724, -0.059052
11.900000, 0.025149, -0.228883, -0.063434
11.920000, 0.029720, -0.227953, -0.067784
11.940000, 0.034271, -0.226933, -0.072100
11.960000, 0.038801, -0.225826, -0.076381
11.980000, 0.043307, -0.224630, -0.080625
12.000000, 0.047789, -0.223347, -0.084830
12.020000, 0.052245, -0.221978, -0.088996
12.040000, 0.056672, -0.220523, -0.093120
12.060000, 0.061069, -0.218982, -0.097201
12.080000, 0.065435, -0.217357, -0.101237
12.100000, 0.069767, -0.215649, -0.105228
12.120000, 0.074064, -0.213858, -0.109171
12.140000, 0.078325, -0.211985, -0.113064
